poisons path,model,target class,base class,num poisons,max perturbation norm,epoch,loss,training_acc,natural_acc,poison_acc
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/85/,pretrained_models/ResNet18_CIFAR100.pth,8,0,25,1.0,39,0.6308698873770865,78.04276315789474,69.77163461538461,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/86/,pretrained_models/ResNet18_CIFAR100.pth,9,0,25,1.0,39,0.6450969263126975,77.75493421052632,69.77163461538461,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/87/,pretrained_models/ResNet18_CIFAR100.pth,6,1,25,1.0,39,0.6516080373211911,77.30263157894737,69.31089743589743,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/88/,pretrained_models/ResNet18_CIFAR100.pth,1,3,25,1.0,39,0.6524512799162614,77.34375,69.921875,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/89/,pretrained_models/ResNet18_CIFAR100.pth,8,0,25,1.0,39,0.6165207844031485,78.6595394736842,69.63141025641026,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/9/,pretrained_models/ResNet18_CIFAR100.pth,8,0,25,1.0,39,0.6326463630324916,78.24835526315789,69.58133012820512,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/90/,pretrained_models/ResNet18_CIFAR100.pth,0,3,25,1.0,39,0.6473607671888251,78.125,69.81169871794872,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/91/,pretrained_models/ResNet18_CIFAR100.pth,2,3,25,1.0,39,0.620423076968444,78.33059210526316,69.85176282051282,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/92/,pretrained_models/ResNet18_CIFAR100.pth,2,8,25,1.0,39,0.6506216086839375,76.52138157894737,69.56129807692308,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/93/,pretrained_models/ResNet18_CIFAR100.pth,9,7,25,1.0,39,0.655732208176663,77.67269736842105,69.34094551282051,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/94/,pretrained_models/ResNet18_CIFAR100.pth,3,0,25,1.0,39,0.6533908702825245,78.08388157894737,69.68149038461539,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/95/,pretrained_models/ResNet18_CIFAR100.pth,1,6,25,1.0,39,0.6551009981255782,76.97368421052632,69.44110576923077,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/96/,pretrained_models/ResNet18_CIFAR100.pth,9,1,25,1.0,39,0.6391022362207112,77.63157894736842,69.8016826923077,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/97/,pretrained_models/ResNet18_CIFAR100.pth,9,8,25,1.0,39,0.6408203369692752,77.63157894736842,69.52123397435898,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/98/,pretrained_models/ResNet18_CIFAR100.pth,7,3,25,1.0,39,0.6371311482630277,78.16611842105263,70.17227564102564,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/99/,pretrained_models/ResNet18_CIFAR100.pth,0,3,25,1.0,39,0.644581874734477,77.71381578947368,69.83173076923077,False
