poisons path,model,target class,base class,num poisons,max perturbation norm,epoch,loss,training_acc,natural_acc,poison_acc
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/53/,pretrained_models/VGG11_CIFAR100.pth,8,0,500,1.0,39,0.5006523221731186,83.92,54.89,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/53/,pretrained_models/MobileNetV2_CIFAR100.pth,8,0,500,1.0,39,0.6057213723659516,78.28,56.06,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/54/,pretrained_models/VGG11_CIFAR100.pth,5,7,500,1.0,39,0.5374660193920135,82.32,52.4,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/54/,pretrained_models/MobileNetV2_CIFAR100.pth,5,7,500,1.0,39,0.7097942441701889,74.44,51.96,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/55/,pretrained_models/VGG11_CIFAR100.pth,0,1,500,1.0,39,0.5768747493624687,81.0,51.44,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/55/,pretrained_models/MobileNetV2_CIFAR100.pth,0,1,500,1.0,39,0.7335760414600372,73.08,53.2,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/56/,pretrained_models/VGG11_CIFAR100.pth,4,1,500,1.0,39,0.6118990316987037,79.48,49.36,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/56/,pretrained_models/MobileNetV2_CIFAR100.pth,4,1,500,1.0,39,0.7863772988319397,71.76,49.42,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/57/,pretrained_models/VGG11_CIFAR100.pth,9,3,500,1.0,39,0.41699647158384323,86.64,56.77,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/57/,pretrained_models/MobileNetV2_CIFAR100.pth,9,3,500,1.0,39,0.5130993068218231,82.12,58.14,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/58/,pretrained_models/VGG11_CIFAR100.pth,0,8,500,1.0,39,0.5485073432326317,82.56,53.63,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/58/,pretrained_models/MobileNetV2_CIFAR100.pth,0,8,500,1.0,39,0.676526916027069,75.12,55.26,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/59/,pretrained_models/VGG11_CIFAR100.pth,0,5,500,1.0,39,0.5014096796512604,83.08,54.33,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/59/,pretrained_models/MobileNetV2_CIFAR100.pth,0,5,500,1.0,39,0.6512994855642319,76.08,53.08,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/6/,pretrained_models/VGG11_CIFAR100.pth,1,9,500,1.0,39,0.5412687689065934,81.48,55.39,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/6/,pretrained_models/MobileNetV2_CIFAR100.pth,1,9,500,1.0,39,0.6552466928958893,75.24,55.17,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/60/,pretrained_models/VGG11_CIFAR100.pth,3,9,500,1.0,39,0.5778732135891914,81.24,50.76,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/60/,pretrained_models/MobileNetV2_CIFAR100.pth,3,9,500,1.0,39,0.7385946273803711,72.68,50.82,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/61/,pretrained_models/VGG11_CIFAR100.pth,3,6,500,1.0,39,0.5701036751270294,80.76,52.36,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/61/,pretrained_models/MobileNetV2_CIFAR100.pth,3,6,500,1.0,39,0.7282309859991074,73.88,53.8,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/62/,pretrained_models/VGG11_CIFAR100.pth,8,4,500,1.0,39,0.48198390901088717,83.76,52.88,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/62/,pretrained_models/MobileNetV2_CIFAR100.pth,8,4,500,1.0,39,0.6175062686204911,77.56,52.44,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/63/,pretrained_models/VGG11_CIFAR100.pth,2,0,500,1.0,39,0.5612906157970429,81.4,53.97,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/63/,pretrained_models/MobileNetV2_CIFAR100.pth,2,0,500,1.0,39,0.7123035907745361,74.36,55.29,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/64/,pretrained_models/VGG11_CIFAR100.pth,1,5,500,1.0,39,0.4742542952299118,84.44,52.71,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/64/,pretrained_models/MobileNetV2_CIFAR100.pth,1,5,500,1.0,39,0.6100115805864335,77.96,51.63,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/65/,pretrained_models/VGG11_CIFAR100.pth,2,1,500,1.0,39,0.6340191125869751,79.32,49.1,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/65/,pretrained_models/MobileNetV2_CIFAR100.pth,2,1,500,1.0,39,0.8001187175512314,70.88,48.7,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/66/,pretrained_models/VGG11_CIFAR100.pth,3,1,500,1.0,39,0.6242468386888504,78.96,49.39,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/66/,pretrained_models/MobileNetV2_CIFAR100.pth,3,1,500,1.0,39,0.793489471077919,70.92,49.17,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/67/,pretrained_models/VGG11_CIFAR100.pth,1,5,500,1.0,39,0.48045819997787476,83.76,53.14,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/67/,pretrained_models/MobileNetV2_CIFAR100.pth,1,5,500,1.0,39,0.6207868039608002,76.08,50.69,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/68/,pretrained_models/VGG11_CIFAR100.pth,8,0,500,1.0,39,0.4862680837512016,84.56,54.35,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/68/,pretrained_models/MobileNetV2_CIFAR100.pth,8,0,500,1.0,39,0.6027354538440705,77.24,55.66,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/69/,pretrained_models/VGG11_CIFAR100.pth,3,4,500,1.0,39,0.5293014794588089,82.64,52.92,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/69/,pretrained_models/MobileNetV2_CIFAR100.pth,3,4,500,1.0,39,0.6897709280252456,74.48,53.3,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/7/,pretrained_models/VGG11_CIFAR100.pth,4,6,500,1.0,39,0.5623816907405853,81.2,51.99,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/7/,pretrained_models/MobileNetV2_CIFAR100.pth,4,6,500,1.0,39,0.7411424487829208,73.0,52.6,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/70/,pretrained_models/VGG11_CIFAR100.pth,7,9,500,1.0,39,0.5870411738753318,80.0,50.71,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/70/,pretrained_models/MobileNetV2_CIFAR100.pth,7,9,500,1.0,39,0.7409405708312988,73.12,50.62,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/71/,pretrained_models/VGG11_CIFAR100.pth,8,7,500,1.0,39,0.5132352277636528,82.96,52.21,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/71/,pretrained_models/MobileNetV2_CIFAR100.pth,8,7,500,1.0,39,0.6393512398004532,76.2,52.43,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/72/,pretrained_models/VGG11_CIFAR100.pth,7,9,500,1.0,39,0.5633060276508332,80.8,51.33,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/72/,pretrained_models/MobileNetV2_CIFAR100.pth,7,9,500,1.0,39,0.735161766409874,72.68,50.98,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/73/,pretrained_models/VGG11_CIFAR100.pth,4,6,500,1.0,39,0.5739493131637573,80.96,51.61,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/73/,pretrained_models/MobileNetV2_CIFAR100.pth,4,6,500,1.0,39,0.761418753862381,72.8,52.52,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/74/,pretrained_models/VGG11_CIFAR100.pth,1,6,500,1.0,39,0.5215469464659691,82.36,50.6,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/74/,pretrained_models/MobileNetV2_CIFAR100.pth,1,6,500,1.0,39,0.6564217239618302,74.64,49.67,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/75/,pretrained_models/VGG11_CIFAR100.pth,2,4,500,1.0,39,0.5303685516119003,82.24,53.22,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/75/,pretrained_models/MobileNetV2_CIFAR100.pth,2,4,500,1.0,39,0.7009518772363663,75.04,53.31,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/76/,pretrained_models/VGG11_CIFAR100.pth,5,4,500,1.0,39,0.5365896731615066,82.16,52.62,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/76/,pretrained_models/MobileNetV2_CIFAR100.pth,5,4,500,1.0,39,0.6713575303554535,75.64,52.39,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/77/,pretrained_models/VGG11_CIFAR100.pth,3,7,500,1.0,39,0.5645690023899078,81.16,51.9,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/77/,pretrained_models/MobileNetV2_CIFAR100.pth,3,7,500,1.0,39,0.7171873569488525,73.88,53.2,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/78/,pretrained_models/VGG11_CIFAR100.pth,1,4,500,1.0,39,0.47626063525676726,83.24,51.99,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/78/,pretrained_models/MobileNetV2_CIFAR100.pth,1,4,500,1.0,39,0.6198796570301056,75.8,50.58,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/79/,pretrained_models/VGG11_CIFAR100.pth,0,4,500,1.0,39,0.4966374337673187,83.96,53.22,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/79/,pretrained_models/MobileNetV2_CIFAR100.pth,0,4,500,1.0,39,0.6428553700447083,76.92,52.6,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/8/,pretrained_models/VGG11_CIFAR100.pth,8,9,500,1.0,39,0.4804699942469597,84.52,54.52,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/8/,pretrained_models/MobileNetV2_CIFAR100.pth,8,9,500,1.0,39,0.5833458513021469,79.56,56.92,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/80/,pretrained_models/VGG11_CIFAR100.pth,8,6,500,1.0,39,0.5361019477248192,80.96,51.53,True
